pob;dept;global;politics;college_de_france;executive;minister;parliament;president;senat;median;expo_demog;lycees_pro;lycees_gt;lycees;edu;prepa;prepa_count
Ranton;86;0;0;0;0;0;0;0;0;20090.0;299.7698357217756;0;0;0;0;0;0
Raslay;86;0;0;0;0;0;0;0;0;20150.0;165.1609577070954;0;0;0;0;0;0
La Roche-Posay;86;0;0;0;0;0;0;0;0;21430.0;1390.630898287312;0;0;0;0;0;0
Roches-Prémarie-Andillé;86;0;0;0;0;0;0;0;0;24300.0;714.6121985319819;0;0;0;0;0;0
Roiffé;86;0;0;0;0;0;0;0;0;21770.0;912.0445648374695;0;0;0;0;0;0
Romagne;86;0;0;0;0;0;0;0;0;19250.0;1386.9833974134915;0;0;0;0;0;0
Rouillé;86;0;0;0;0;0;0;0;0;21660.0;2347.930443900734;2;0;2;1;0;0
Saint-Benoît;86;0;0;0;0;0;0;0;0;25320.0;2281.0158161482004;0;0;0;0;0;0
Saint-Christophe;86;0;0;0;0;0;0;0;0;21710.0;439.15632645927997;0;0;0;0;0;0
Saint-Clair;86;0;0;0;0;0;0;0;0;18720.0;381.21356169171617;0;0;0;0;0;0
Saint-Gaudent;86;1;1;0;0;0;1;0;0;22090.0;357.5901782593498;0;0;0;0;0;0
Saint-Genest-d'Ambière;86;0;0;0;0;0;0;0;0;22110.0;1190.6460153792384;0;0;0;0;0;0
Saint-Georges-lès-Baillargeaux;86;0;0;0;0;0;0;0;0;24940.0;1472.7306011883957;0;0;0;0;0;0
Saint-Germain;86;0;0;0;0;0;0;0;0;20920.0;813.9477455435164;0;0;0;0;0;0
Saint-Gervais-les-Trois-Clochers;86;0;0;0;0;0;0;0;0;21830.0;1375.9606780845859;0;0;0;0;0;0
Saint-Jean-de-Sauves;86;0;0;0;0;0;0;0;0;19710.0;1779.7099790283119;0;0;0;0;0;0
Saint-Julien-l'Ars;86;0;0;0;0;0;0;0;0;24950.0;1225.8434113946175;0;0;0;0;0;0
Saint-Laon;86;0;0;0;0;0;0;0;0;21250.0;215.74265990912272;0;0;0;0;0;0
Saint-Laurent-de-Jourdes;86;0;0;0;0;0;0;0;0;20580.0;255.16978329255502;0;0;0;0;0;0
Saint-Léger-de-Montbrillais;86;0;0;0;0;0;0;0;0;19360.0;603.2190667598741;0;0;0;0;0;0
Saint-Léomer;86;0;0;0;0;0;0;0;0;19740.0;389.13456833275086;0;0;0;0;0;0
Valdivienne;86;0;0;0;0;0;0;0;0;23360.0;2505.7354072002795;0;0;0;0;0;0
Saint-Martin-l'Ars;86;0;0;0;0;0;0;0;0;19440.0;940.0491960852847;0;0;0;0;0;0
Saint-Maurice-la-Clouère;86;0;0;0;0;0;0;0;0;23120.0;1051.5008738203426;0;0;0;0;0;0
Saint-Pierre-de-Maillé;86;0;0;0;0;0;0;0;0;20810.0;1480.310643131772;0;0;0;0;0;0
Saint-Pierre-d'Exideuil;86;0;0;0;0;0;0;0;0;22910.0;708.1073925200978;0;0;0;0;0;0
Sainte-Radégonde;86;0;0;0;0;0;0;0;0;18940.0;274.4945823138762;0;0;0;0;0;0
Saint-Rémy-sur-Creuse;86;0;0;0;0;0;0;0;0;21560.0;456.2113771408599;0;0;0;0;0;0
Saint-Romain;86;0;0;0;0;0;0;0;0;17690.0;840.9247640685073;0;0;0;0;0;0
Saint-Sauvant;86;0;0;0;0;0;0;0;0;21830.0;2183.886228591402;0;0;0;0;0;0
Senillé-Saint-Sauveur;86;0;0;0;0;0;0;0;0;23410.0;1232.25760223698;0;0;0;0;0;0
Saint-Savin;86;0;0;0;0;0;0;0;0;19490.0;1385.7890597693115;0;0;0;0;0;0
Val-de-Comporté;86;0;0;0;0;0;0;0;0;;1090.4659210066409;0;0;0;0;0;0
Saint-Secondin;86;0;0;0;0;0;0;0;0;19610.0;907.3778399161131;0;0;0;0;0;0
Saires;86;0;0;0;0;0;0;0;0;21120.0;299.97387277175807;0;0;0;0;0;0
Saix;86;0;0;0;0;0;0;0;0;19230.0;358.68743446347435;0;0;0;0;0;0
Sammarçolles;86;0;0;0;0;0;0;0;0;20800.0;641.8488290807409;0;0;0;0;0;0
Sanxay;86;0;0;0;0;0;0;0;0;20440.0;1100.7174938832577;0;0;0;0;0;0
Saulgé;86;0;0;0;0;0;0;0;0;22250.0;1131.3601887451941;0;0;0;0;0;0
Savigné;86;0;0;0;0;0;0;0;0;20620.0;1474.589217056973;0;0;0;0;0;0
Savigny-Lévescault;86;0;0;0;0;0;0;0;0;26770.0;501.49991261796566;0;0;0;0;0;0
Savigny-sous-Faye;86;1;1;0;0;0;1;0;0;20360.0;556.2401258301293;0;0;0;0;0;0
Scorbé-Clairvaux;86;0;0;0;0;0;0;0;0;22440.0;1429.8401782593498;0;0;0;0;0;0
Sérigny;86;0;0;0;0;0;0;0;0;20490.0;678.0142432715832;0;0;0;0;0;0
Sèvres-Anxaumont;86;0;0;0;0;0;0;0;0;26530.0;584.3908598392171;0;0;0;0;0;0
Sillars;86;0;0;0;0;0;0;0;0;22970.0;851.541331702202;0;0;0;0;0;0
Smarves;86;0;0;0;0;0;0;0;0;25020.0;954.2007165326809;0;0;0;0;0;0
Sommières-du-Clain;86;0;0;0;0;0;0;0;0;20340.0;934.1086158685774;0;0;0;0;0;0
Sossais;86;0;0;0;0;0;0;0;0;22310.0;448.4965921006641;0;0;0;0;0;0
Surin;86;0;0;0;0;0;0;0;0;21250.0;324.60520796924146;0;0;0;0;0;0
Tercé;86;0;0;0;0;0;0;0;0;24460.0;733.3426249563091;0;0;0;0;0;0
Ternay;86;0;0;0;0;0;0;0;0;18490.0;332.982785739252;0;0;0;0;0;0
Thollet;86;0;0;0;0;0;0;0;0;20370.0;553.2859140160783;0;0;0;0;0;0
Thurageau;86;0;0;0;0;0;0;0;0;22510.0;936.3244494931844;0;0;0;0;0;0
Thuré;86;0;0;0;0;0;0;0;0;23310.0;1708.5749737853894;2;0;2;1;0;0
La Trimouille;86;0;0;0;0;0;0;0;0;19580.0;1403.1463649073748;0;0;0;0;0;0
Les Trois-Moutiers;86;0;0;0;0;0;0;0;0;20530.0;1119.4362111149946;0;0;0;0;0;0
Usseau;86;0;0;0;0;0;0;0;0;22940.0;461.17782243970646;0;0;0;0;0;0
Usson-du-Poitou;86;0;0;0;0;0;0;0;0;20120.0;2076.324711639287;0;0;0;0;0;0
Vaux-sur-Vienne;86;0;0;0;0;0;0;0;0;22830.0;333.6820167773506;0;0;0;0;0;0
Vellèches;86;0;0;0;0;0;0;0;0;21320.0;459.98829080740995;0;0;0;0;0;0
Saint-Martin-la-Pallu;86;2;2;0;0;0;2;0;0;23200.0;3754.077770010486;0;0;0;0;0;0
Vernon;86;0;0;0;0;0;0;0;0;22470.0;695.817109402307;0;0;0;0;0;0
Verrières;86;0;0;0;0;0;0;0;0;23780.0;922.5270010485845;0;0;0;0;0;0
Verrue;86;0;0;0;0;0;0;0;0;19680.0;728.7939531632296;0;0;0;0;0;0
Vézières;86;1;1;0;0;0;1;0;0;22040.0;578.644267738553;0;0;0;0;0;0
Vicq-sur-Gartempe;86;0;0;0;0;0;0;0;0;20230.0;1190.6623558196434;0;0;0;0;0;0
Le Vigeant;86;0;0;0;0;0;0;0;0;20050.0;1573.611237329605;0;0;0;0;0;0
La Villedieu-du-Clain;86;0;0;0;0;0;0;0;0;22750.0;540.4950192240476;0;0;0;0;0;0
Villemort;86;0;0;0;0;0;0;0;0;;155.13378189444248;0;0;0;0;0;0
Villiers;86;0;0;0;0;0;0;0;0;23690.0;444.6234708144006;0;0;0;0;0;0
Vivonne;86;0;0;0;0;0;0;0;0;22530.0;2312.7220377490394;0;0;0;0;0;0
Vouillé;86;0;0;0;0;0;0;0;0;23240.0;1541.178346731912;0;0;0;0;0;0
Voulême;86;0;0;0;0;0;0;0;0;22660.0;524.0626529185598;0;0;0;0;0;0
Voulon;86;0;0;0;0;0;0;0;0;23190.0;312.43481300244673;0;0;0;0;0;0
Vouneuil-sous-Biard;86;0;0;0;0;0;0;0;0;25280.0;1099.5672841663757;0;0;0;0;0;0
Vouneuil-sur-Vienne;86;0;0;0;0;0;0;0;0;22710.0;1284.1094023068856;0;0;0;0;0;0
Vouzailles;86;0;0;0;0;0;0;0;0;22570.0;608.6472387277175;0;0;0;0;0;0
Yversay;86;0;0;0;0;0;0;0;0;;223.74213561691712;0;0;0;0;0;0
Aixe-sur-Vienne;87;0;0;0;0;0;0;0;0;23440.0;3713.517389024817;0;0;0;0;0;0
Ambazac;87;0;0;0;0;0;0;0;0;22970.0;3495.6931142957005;0;0;0;0;0;0
Arnac-la-Poste;87;0;0;0;0;0;0;0;0;20070.0;1597.3137888850054;0;0;0;0;0;0
Augne;87;0;0;0;0;0;0;0;0;19770.0;390.97343586158684;0;0;0;0;0;0
Aureil;87;0;0;0;0;0;0;0;0;25340.0;468.0118839566585;0;0;0;0;0;0
Azat-le-Ris;87;0;0;0;0;0;0;0;0;18320.0;735.7924676686474;0;0;0;0;0;0
Balledent;87;0;0;0;0;0;0;0;0;20380.0;467.62207270185246;0;0;0;0;0;0
La Bazeuge;87;0;0;0;0;0;0;0;0;20790.0;345.3130898287312;0;0;0;0;0;0
Beaumont-du-Lac;87;0;0;0;0;0;0;0;0;19550.0;355.4899510660608;0;0;0;0;0;0
Bellac;87;1;1;0;0;0;1;0;0;19850.0;4497.417773505767;2;0;2;1;0;0
Berneuil;87;0;0;0;0;0;0;0;0;19200.0;731.0555749737855;0;0;0;0;0;0
Bersac-sur-Rivalier;87;0;0;0;0;0;0;0;0;22280.0;1222.7890597693113;0;0;0;0;0;0
Bessines-sur-Gartempe;87;0;0;0;0;0;0;0;0;21660.0;3008.7948269835724;0;0;0;0;0;0
Beynac;87;0;0;0;0;0;0;0;0;24030.0;459.5297972736806;0;0;0;0;0;0
Les Billanges;87;0;0;0;0;0;0;0;0;19830.0;714.3040894792031;0;0;0;0;0;0
Blanzac;87;1;1;0;0;0;1;0;0;20410.0;573.7302516602585;0;0;0;0;0;0
Blond;87;0;0;0;0;0;0;0;0;21000.0;1506.5511184900386;0;0;0;0;0;0
Boisseuil;87;0;0;0;0;0;0;0;0;26950.0;702.5914016078293;0;0;0;0;0;0
Bonnac-la-Côte;87;0;0;0;0;0;0;0;0;24560.0;913.6315099615517;0;0;0;0;0;0
Bosmie-l'Aiguille;87;0;0;0;0;0;0;0;0;24930.0;938.6073051380638;0;0;0;0;0;0
Breuilaufa;87;0;0;0;0;0;0;0;0;24380.0;163.11910171268786;0;0;0;0;0;0
Le Buis;87;0;0;0;0;0;0;0;0;21990.0;244.5744494931842;0;0;0;0;0;0
Bujaleuf;87;1;1;0;0;0;1;0;0;20470.0;1398.1737154840964;0;0;0;0;0;0
Burgnac;87;0;0;0;0;0;0;0;0;24660.0;378.34909122684377;0;0;0;0;0;0
Bussière-Galant;87;0;0;0;0;0;0;0;0;20750.0;2257.770360013981;0;0;0;0;0;0
Val-d'Oire-et-Gartempe;87;0;0;0;0;0;0;0;0;17830.0;4136.180793428871;0;0;0;0;0;0
Les Cars;87;0;0;0;0;0;0;0;0;21250.0;686.8496155190493;0;0;0;0;0;0
Chaillac-sur-Vienne;87;1;1;0;0;0;1;0;0;22970.0;718.0997902831178;0;0;0;0;0;0
Le Chalard;87;0;0;0;0;0;0;0;0;21880.0;438.7116392869627;0;0;0;0;0;0
Châlus;87;2;2;0;0;0;1;0;1;20470.0;2342.873995106606;0;0;0;0;0;0
Chamboret;87;0;0;0;0;0;0;0;0;20960.0;723.2101537923802;0;0;0;0;0;0
Champagnac-la-Rivière;87;0;0;0;0;0;0;0;0;19730.0;1249.1390248164978;0;0;0;0;0;0
Champnétery;87;0;0;0;0;0;0;0;0;21020.0;731.7873121286262;0;0;0;0;0;0
Champsac;87;0;0;0;0;0;0;0;0;21320.0;1069.3448968891996;0;0;0;0;0;0
La Chapelle-Montbrandeix;87;0;0;0;0;0;0;0;0;18810.0;566.8874519398812;0;0;0;0;0;0
Chaptelat;87;0;0;0;0;0;0;0;0;25310.0;690.8123033904229;0;0;0;0;0;0
Château-Chervix;87;0;0;0;0;0;0;0;0;22030.0;1489.0844110450892;0;0;0;0;0;0
Châteauneuf-la-Forêt;87;0;0;0;0;0;0;0;0;21340.0;1979.141908423628;0;0;0;0;0;0
Châteauponsac;87;0;0;0;0;0;0;0;0;20760.0;3326.7191541419093;0;0;0;0;0;0
Le Châtenet-en-Dognon;87;0;0;0;0;0;0;0;0;22380.0;586.9009961551907;0;0;0;0;0;0
Cheissoux;87;0;0;0;0;0;0;0;0;16540.0;412.5828381684725;0;0;0;0;0;0
Chéronnac;87;0;0;0;0;0;0;0;0;19130.0;750.8906850751484;0;0;0;0;0;0
Cieux;87;0;0;0;0;0;0;0;0;21370.0;1463.1063439356865;0;0;0;0;0;0
Cognac-la-Forêt;87;0;0;0;0;0;0;0;0;21990.0;1242.1640160782943;0;0;0;0;0;0
Compreignac;87;0;0;0;0;0;0;0;0;23350.0;1560.3427997203776;0;0;0;0;0;0
Condat-sur-Vienne;87;0;0;0;0;0;0;0;0;24810.0;1422.9285214959802;0;0;0;0;0;0
Coussac-Bonneval;87;0;0;0;0;0;0;0;0;20580.0;2673.405802167074;0;0;0;0;0;0
Couzeix;87;0;0;0;0;0;0;0;0;24820.0;2495.5333799370846;0;0;0;0;0;0
La Croisille-sur-Briance;87;1;1;0;0;0;1;0;0;20940.0;1645.7009786787835;0;0;0;0;0;0
La Croix-sur-Gartempe;87;0;0;0;0;0;0;0;0;19330.0;393.2438832576023;0;0;0;0;0;0
Cromac;87;0;0;0;0;0;0;0;0;19510.0;615.9652219503671;0;0;0;0;0;0
Cussac;87;0;0;0;0;0;0;0;0;18760.0;1485.9751835022719;0;0;0;0;0;0
Dinsac;87;0;0;0;0;0;0;0;0;21420.0;394.50052429220557;0;0;0;0;0;0
Dompierre-les-Églises;87;0;0;0;0;0;0;0;0;19990.0;965.5165152044741;0;0;0;0;0;0
Domps;87;0;0;0;0;0;0;0;0;18680.0;438.35861586857743;0;0;0;0;0;0
Le Dorat;87;0;0;0;0;0;0;0;0;19900.0;2527.679482698357;0;0;0;0;0;0
Dournazac;87;0;0;0;0;0;0;0;0;18670.0;1643.0544390073403;0;0;0;0;0;0
Droux;87;1;1;0;0;0;0;0;1;20020.0;910.3825585459631;0;0;0;0;0;0
Eybouleuf;87;0;0;0;0;0;0;0;0;22420.0;344.9272107654666;0;0;0;0;0;0
Eyjeaux;87;0;0;0;0;0;0;0;0;24610.0;781.0859839217057;0;0;0;0;0;0
Eymoutiers;87;1;1;0;0;0;1;0;0;20590.0;3497.6947745543516;0;0;0;0;0;0
Feytiat;87;0;0;0;0;0;0;0;0;24630.0;1572.24178608878;0;0;0;0;0;0
Flavignac;87;0;0;0;0;0;0;0;0;21520.0;1255.040020971688;0;0;0;0;0;0
Folles;87;0;0;0;0;0;0;0;0;19800.0;1134.6869975533034;0;0;0;0;0;0
Fromental;87;0;0;0;0;0;0;0;0;21740.0;984.169433764418;0;0;0;0;0;0
Gajoubert;87;0;0;0;0;0;0;0;0;15250.0;353.13509262495637;0;0;0;0;0;0
La Geneytouse;87;0;0;0;0;0;0;0;0;25190.0;823.6344809507165;0;0;0;0;0;0
Glandon;87;0;0;0;0;0;0;0;0;22060.0;751.0097867878363;0;0;0;0;0;0
Glanges;87;0;0;0;0;0;0;0;0;21070.0;824.934201328207;0;0;0;0;0;0
Gorre;87;0;0;0;0;0;0;0;0;23070.0;603.3852673890246;0;0;0;0;0;0
Les Grands-Chézeaux;87;0;0;0;0;0;0;0;0;21560.0;442.927997203775;0;0;0;0;0;0
Isle;87;0;0;0;0;0;0;0;0;25190.0;2989.556099265991;0;0;0;0;0;0
Jabreilles-les-Bordes;87;0;0;0;0;0;0;0;0;20850.0;567.5545263893744;0;0;0;0;0;0
Janailhac;87;0;0;0;0;0;0;0;0;22620.0;692.8512757777;0;0;0;0;0;0
Javerdat;87;0;0;0;0;0;0;0;0;21810.0;844.3178084585809;0;0;0;0;0;0
La Jonchère-Saint-Maurice;87;0;0;0;0;0;0;0;0;21980.0;1134.6929395316326;0;0;0;0;0;0
Jouac;87;0;0;0;0;0;0;0;0;19430.0;452.8928696260049;0;0;0;0;0;0
Jourgnac;87;0;0;0;0;0;0;0;0;25130.0;575.2094547361062;0;0;0;0;0;0
Ladignac-le-Long;87;0;0;0;0;0;0;0;0;19230.0;1927.8557322614472;0;0;0;0;0;0
Laurière;87;0;0;0;0;0;0;0;0;20140.0;1039.1495980426425;0;0;0;0;0;0
Lavignac;87;0;0;0;0;0;0;0;0;22620.0;212.52097168822092;0;0;0;0;0;0
Limoges;87;22;21;1;0;5;14;0;2;20590.0;105950.82707095423;24;10;34;1;1;36
Linards;87;0;0;0;0;0;0;0;0;21470.0;1647.466969591052;0;0;0;0;0;0
Lussac-les-Églises;87;0;0;0;0;0;0;0;0;18100.0;1216.7029010835374;0;0;0;0;0;0
Magnac-Bourg;87;0;0;0;0;0;0;0;0;22680.0;1016.9170744494933;0;0;0;0;0;0
Magnac-Laval;87;0;0;0;0;0;0;0;0;20200.0;2933.047797972737;2;0;2;1;0;0
Mailhac-sur-Benaize;87;0;0;0;0;0;0;0;0;18870.0;531.0939356868229;0;0;0;0;0;0
Maisonnais-sur-Tardoire;87;0;0;0;0;0;0;0;0;18430.0;1134.5500699056272;0;0;0;0;0;0
Marval;87;0;0;0;0;0;0;0;0;18360.0;1496.625742747291;0;0;0;0;0;0
Masléon;87;0;0;0;0;0;0;0;0;21650.0;499.08843061866474;0;0;0;0;0;0
Meilhac;87;0;0;0;0;0;0;0;0;23350.0;484.9507165326808;0;0;0;0;0;0
Meuzac;87;0;0;0;0;0;0;0;0;21310.0;1284.1871723173713;0;0;0;0;0;0
La Meyze;87;0;0;0;0;0;0;0;0;22090.0;1322.771233834324;0;0;0;0;0;0
Val d'Issoire;87;0;0;0;0;0;0;0;0;19170.0;2057.167598741699;0;0;0;0;0;0
Moissannes;87;0;0;0;0;0;0;0;0;21130.0;565.5212338343237;0;0;0;0;0;0
Montrol-Sénard;87;0;0;0;0;0;0;0;0;20930.0;627.4357742048235;0;0;0;0;0;0
Mortemart;87;0;0;0;0;0;0;0;0;21300.0;242.56606081789582;0;0;0;0;0;0
Nantiat;87;0;0;0;0;0;0;0;0;20990.0;1525.281719678434;0;0;0;0;0;0
Nedde;87;1;1;0;0;0;1;0;0;19590.0;1260.9814750087385;0;0;0;0;0;0
Neuvic-Entier;87;0;0;0;0;0;0;0;0;20740.0;1591.3209542118138;0;0;0;0;0;0
Nexon;87;0;0;0;0;0;0;0;0;23090.0;2665.464697658161;0;0;0;0;0;0
Nieul;87;0;0;0;0;0;0;0;0;24920.0;945.9543865781194;0;0;0;0;0;0
Nouic;87;0;0;0;0;0;0;0;0;19450.0;993.3514505417686;0;0;0;0;0;0
Oradour-Saint-Genest;87;0;0;0;0;0;0;0;0;18600.0;853.7610101363161;0;0;0;0;0;0
Oradour-sur-Glane;87;0;0;0;0;0;0;0;0;22430.0;1699.8808982873122;0;0;0;0;0;0
Oradour-sur-Vayres;87;1;1;0;0;0;1;0;0;20050.0;2582.917074449493;0;0;0;0;0;0
Pageas;87;1;1;0;0;0;1;0;0;20880.0;964.5806536176163;0;0;0;0;0;0
Le Palais-sur-Vienne;87;0;0;0;0;0;0;0;0;22960.0;1751.7585634393567;0;0;0;0;0;0
Panazol;87;0;0;0;0;0;0;0;0;24410.0;2642.4622509612022;0;0;0;0;0;0
Pensol;87;0;0;0;0;0;0;0;0;20740.0;449.55505068157987;0;0;0;0;0;0
Peyrat-de-Bellac;87;0;0;0;0;0;0;0;0;20970.0;1121.0835372247468;0;0;0;0;0;0
Peyrat-le-Château;87;0;0;0;0;0;0;0;0;20040.0;1976.290283117791;0;0;0;0;0;0
Peyrilhac;87;0;0;0;0;0;0;0;0;22740.0;1442.6305487591753;0;0;0;0;0;0
Pierre-Buffière;87;0;0;0;0;0;0;0;0;22480.0;1030.3322264942326;0;0;0;0;0;0
La Porcherie;87;0;0;0;0;0;0;0;0;20110.0;1198.529972037749;0;0;0;0;0;0
Rancon;87;0;0;0;0;0;0;0;0;18480.0;1222.2392520097865;0;0;0;0;0;0
Razès;87;0;0;0;0;0;0;0;0;23090.0;1082.8163229639986;0;0;0;0;0;0
Rempnat;87;0;0;0;0;0;0;0;0;17850.0;465.7565536525691;0;0;0;0;0;0
Rilhac-Lastours;87;0;0;0;0;0;0;0;0;21300.0;587.3340615169521;0;0;0;0;0;0
Rilhac-Rancon;87;0;0;0;0;0;0;0;0;25000.0;1237.5776826284512;0;0;0;0;0;0
Rochechouart;87;0;0;0;0;0;0;0;0;21820.0;4121.183589653966;0;0;0;0;0;0
La Roche-l'Abeille;87;0;0;0;0;0;0;0;0;21420.0;1123.6977455435162;0;0;0;0;0;0
Saint-Pardoux-le-Lac;87;0;0;0;0;0;0;0;0;21330.0;2054.485319818245;0;0;0;0;0;0
Royères;87;0;0;0;0;0;0;0;0;23750.0;601.116392869626;0;0;0;0;0;0
Roziers-Saint-Georges;87;0;0;0;0;0;0;0;0;23740.0;382.1060817895841;0;0;0;0;0;0
Saillat-sur-Vienne;87;0;0;0;0;0;0;0;0;20730.0;966.2997203774904;0;0;0;0;0;0
Saint-Amand-le-Petit;87;0;0;0;0;0;0;0;0;18650.0;323.8183327507864;0;0;0;0;0;0
Saint-Amand-Magnazeix;87;0;0;0;0;0;0;0;0;20120.0;1002.6507340090877;0;0;0;0;0;0
Sainte-Anne-Saint-Priest;87;0;0;0;0;0;0;0;0;20280.0;386.91925900034954;0;0;0;0;0;0
Saint-Auvent;87;0;0;0;0;0;0;0;0;20750.0;1269.5433414889899;0;0;0;0;0;0
Saint-Bazile;87;0;0;0;0;0;0;0;0;16660.0;353.9453862285914;0;0;0;0;0;0
Saint-Bonnet-Briance;87;0;0;0;0;0;0;0;0;21430.0;1043.0157287661657;0;0;0;0;0;0
Saint-Bonnet-de-Bellac;87;0;0;0;0;0;0;0;0;19390.0;1037.900646627054;0;0;0;0;0;0
Saint-Brice-sur-Vienne;87;0;0;0;0;0;0;0;0;22730.0;1301.9539496679483;0;0;0;0;0;0
Saint-Cyr;87;0;0;0;0;0;0;0;0;22060.0;806.4236281020624;0;0;0;0;0;0
Saint-Denis-des-Murs;87;0;0;0;0;0;0;0;0;22160.0;858.2231737154841;0;0;0;0;0;0
Saint-Gence;87;0;0;0;0;0;0;0;0;24730.0;858.0574099965048;0;0;0;0;0;0
Saint-Genest-sur-Roselle;87;0;0;0;0;0;0;0;0;22190.0;528.0602062216009;0;0;0;0;0;0
Saint-Georges-les-Landes;87;0;0;0;0;0;0;0;0;19640.0;500.3044390073402;0;0;0;0;0;0
Saint-Germain-les-Belles;87;0;0;0;0;0;0;0;0;21940.0;1788.8292555050682;0;0;0;0;0;0
Saint-Gilles-les-Forêts;87;0;0;0;0;0;0;0;0;;184.35223698007687;0;0;0;0;0;0
Saint-Hilaire-Bonneval;87;0;0;0;0;0;0;0;0;24420.0;693.9897763019923;0;0;0;0;0;0
Saint-Hilaire-la-Treille;87;0;0;0;0;0;0;0;0;20340.0;848.9127927298147;0;0;0;0;0;0
Saint-Hilaire-les-Places;87;0;0;0;0;0;0;0;0;21920.0;1055.3462076197134;0;0;0;0;0;0
Saint-Jean-Ligoure;87;0;0;0;0;0;0;0;0;22510.0;790.5145927997204;0;0;0;0;0;0
Saint-Jouvent;87;0;0;0;0;0;0;0;0;24230.0;1041.0325061167425;0;0;0;0;0;0
Saint-Julien-le-Petit;87;0;0;0;0;0;0;0;0;18020.0;894.6438308283817;0;0;0;0;0;0
Saint-Junien;87;1;1;0;0;0;0;0;1;22060.0;10698.720202726321;2;2;4;1;0;0
Saint-Junien-les-Combes;87;0;0;0;0;0;0;0;0;22670.0;449.7848654316673;0;0;0;0;0;0
Saint-Just-le-Martel;87;0;0;0;0;0;0;0;0;25500.0;1178.4030059419783;0;0;0;0;0;0
Saint-Laurent-les-Églises;87;0;0;0;0;0;0;0;0;22710.0;993.3508388675288;0;0;0;0;0;0
Saint-Laurent-sur-Gorre;87;0;0;0;0;0;0;0;0;21060.0;1903.8678783642085;0;0;0;0;0;0
Saint-Léger-la-Montagne;87;0;0;0;0;0;0;0;0;21540.0;728.4429395316323;0;0;0;0;0;0
Saint-Léger-Magnazeix;87;0;0;0;0;0;0;0;0;17690.0;1271.11359664453;0;0;0;0;0;0
Saint-Léonard-de-Noblat;87;2;2;0;0;0;0;0;2;21480.0;5844.999999999999;0;0;0;0;0;0
Sainte-Marie-de-Vaux;87;0;0;0;0;0;0;0;0;21810.0;241.76686473261103;0;0;0;0;0;0
Saint-Martial-sur-Isop;87;0;0;0;0;0;0;0;0;17640.0;456.7670394966795;0;0;0;0;0;0
Saint-Martin-de-Jussac;87;0;0;0;0;0;0;0;0;22040.0;453.66052079692423;0;0;0;0;0;0
Saint-Martin-le-Mault;87;0;0;0;0;0;0;0;0;17810.0;291.6991436560643;0;0;0;0;0;0
Saint-Martin-le-Vieux;87;1;1;0;0;0;0;0;1;23840.0;612.281719678434;0;0;0;0;0;0
Saint-Martin-Terressus;87;0;0;0;0;0;0;0;0;22860.0;680.4592799720377;0;0;0;0;0;0
Saint-Mathieu;87;0;0;0;0;0;0;0;0;19980.0;1977.8131772107652;0;0;0;0;0;0
Saint-Maurice-les-Brousses;87;0;0;0;0;0;0;0;0;22990.0;428.5870325061168;0;0;0;0;0;0
Saint-Méard;87;0;0;0;0;0;0;0;0;20290.0;757.6776476756379;0;0;0;0;0;0
Saint-Ouen-sur-Gartempe;87;0;0;0;0;0;0;0;0;20710.0;432.936648025166;0;0;0;0;0;0
Saint-Paul;87;0;0;0;0;0;0;0;0;23630.0;1462.8303040894796;0;0;0;0;0;0
Saint-Priest-Ligoure;87;0;0;0;0;0;0;0;0;22630.0;1207.0678084585809;0;0;0;0;0;0
Saint-Priest-sous-Aixe;87;0;0;0;0;0;0;0;0;23990.0;1038.8162355819645;0;0;0;0;0;0
Saint-Priest-Taurion;87;0;0;0;0;0;0;0;0;23470.0;1620.6674239776303;0;0;0;0;0;0
Saint-Sornin-la-Marche;87;0;0;0;0;0;0;0;0;18360.0;582.7023767913317;0;0;0;0;0;0
Saint-Sornin-Leulac;87;0;0;0;0;0;0;0;0;20420.0;1047.2777874868927;0;0;0;0;0;0
Saint-Sulpice-Laurière;87;0;0;0;0;0;0;0;0;20140.0;1705.7389024816498;0;0;0;0;0;0
Saint-Sulpice-les-Feuilles;87;0;0;0;0;0;0;0;0;20570.0;1647.0692939531632;0;0;0;0;0;0
Saint-Sylvestre;87;0;0;0;0;0;0;0;0;23130.0;1064.4526389374344;0;0;0;0;0;0
Saint-Victurnien;87;0;0;0;0;0;0;0;0;23220.0;1313.15160782943;0;0;0;0;0;0
Saint-Vitte-sur-Briance;87;0;0;0;0;0;0;0;0;20040.0;711.1505592450194;0;0;0;0;0;0
Saint-Yrieix-la-Perche;87;3;3;0;0;0;2;0;1;21760.0;7368.694250262148;2;0;2;1;0;0
Saint-Yrieix-sous-Aixe;87;0;0;0;0;0;0;0;0;24150.0;437.0027962250961;0;0;0;0;0;0
Les Salles-Lavauguyon;87;0;0;0;0;0;0;0;0;17740.0;466.9580566235581;0;0;0;0;0;0
Sauviat-sur-Vige;87;0;0;0;0;0;0;0;0;20120.0;1358.1706571128975;0;0;0;0;0;0
Séreilhac;87;0;0;0;0;0;0;0;0;22700.0;1687.1942502621462;0;0;0;0;0;0
Solignac;87;0;0;0;0;0;0;0;0;25220.0;1173.7335721775603;0;0;0;0;0;0
Surdoux;87;0;0;0;0;0;0;0;0;;140.58502271932892;0;0;0;0;0;0
Sussac;87;0;0;0;0;0;0;0;0;19960.0;1037.8330129325411;0;0;0;0;0;0
